date,open,high,low,close,volume
2018-05-10,146.3751,146.9615,144.4043,145.2699,34688815
2018-05-11,145.5852,146.9849,143.0838,144.0919,25869965
2018-05-14,144.0164,145.3563,139.5356,140.5691,36610660
2018-05-15,140.5760,141.4783,139.1089,140.3573,13557469
2018-05-16,140.3144,142.0265,139.2374,140.9253,46797013
2018-05-17,141.0246,143.5190,139.9311,142.5086,17008289
2018-05-18,142.7936,144.6084,141.6284,143.4363,45712993
2018-05-21,143.1196,146.3880,142.1751,145.0650,42334688
2018-05-22,144.3253,145.1171,142.0062,142.7912,49708002
2018-05-23,142.6943,144.1191,141.7699,142.6323,44153775
2018-05-24,142.3837,143.9049,141.7014,143.0259,45177596
2018-05-25,143.0881,144.9652,141.9381,144.0404,47655254
2018-05-28,144.0546,145.4933,141.9581,142.9153,10207346
2018-05-29,143.2323,144.3482,138.2588,139.5965,40513958
2018-05-30,139.5056,140.7517,137.8169,138.3776,42511953
2018-05-31,138.4410,139.5269,137.6649,138.8264,32280888
2018-06-01,138.6171,139.3377,134.9104,135.9539,26432169
2018-06-04,136.0969,137.0903,135.4599,136.1481,45784038
2018-06-05,135.9952,137.6295,134.6884,136.9126,21623130
2018-06-06,137.2299,138.1802,133.9226,134.4875,29310369
2018-06-07,134.4736,137.1131,133.7008,136.1709,47286497
2018-06-08,136.0336,139.5191,134.8272,138.6914,21207029
2018-06-11,138.8519,139.6369,137.4405,138.6354,32859735
2018-06-12,138.5565,139.7090,137.9721,138.6206,11531609
2018-06-13,138.4031,141.3984,137.2277,140.5732,44874169
2018-06-14,140.1681,141.3795,136.4415,137.4973,18783388
2018-06-15,137.4077,139.0720,136.7741,138.3520,35981531
2018-06-18,138.4489,139.7322,135.8034,136.8474,23824978
2018-06-19,137.1147,139.1508,136.1822,138.4625,49566284
2018-06-20,138.1698,138.7746,135.5140,136.6555,23612991
2018-06-21,136.6505,140.7300,135.7864,139.8216,28923244
2018-06-22,139.6448,141.0428,138.7499,139.7051,44848109
2018-06-25,139.5335,142.0609,138.5789,141.2636,31402039
2018-06-26,141.0480,144.9488,140.1785,143.5149,31051885
2018-06-27,143.4363,148.2418,142.5236,147.3092,20823517
2018-06-28,146.9247,148.2292,142.5388,143.1494,37473323
2018-06-29,142.9684,145.0313,142.3896,144.2265,15279748
2018-07-02,144.3406,145.5789,140.8004,141.8776,17415938
2018-07-03,141.7510,143.1645,138.5087,139.3271,11781149
2018-07-04,139.5276,140.3884,137.2084,137.9679,12833740
2018-07-05,138.2847,138.9040,135.2427,135.8839,42994914
2018-07-06,135.7866,136.6223,134.7563,136.0044,32027556
2018-07-09,136.2133,136.8328,132.8797,133.9060,41716252
2018-07-10,133.9699,137.1946,132.8939,136.0262,20897820
2018-07-11,135.9497,137.2995,134.4244,135.1098,24373074
2018-07-12,135.0271,136.1801,134.2737,135.4450,12186042
2018-07-13,135.5696,136.8972,134.6626,135.5135,10688854
2018-07-16,135.5361,138.7646,134.5273,137.6288,10751774
2018-07-17,137.8547,138.9375,133.9734,134.9611,36953367
2018-07-18,134.9625,136.0166,133.1941,134.2255,38073429
2018-07-19,134.7304,135.4836,129.4608,130.1487,17250468
2018-07-20,130.2702,132.6163,129.2100,131.5565,23844894
2018-07-23,132.0174,132.8557,130.3448,131.3271,38314969
2018-07-24,131.2943,132.0256,129.7312,130.3277,23255530
2018-07-25,129.9289,132.8614,129.1612,131.7399,43030167
2018-07-26,131.4990,133.6597,130.6125,132.5152,45162529
2018-07-27,132.3609,133.6690,131.4175,132.9057,23181645
2018-07-30,132.9694,135.2263,132.3219,134.0633,23247300
2018-07-31,133.9155,135.1369,133.3486,134.3344,27869139
2018-08-01,134.2932,138.0567,133.0433,137.0139,45512019
2018-08-02,137.3266,138.3428,133.6836,134.9730,36434860
2018-08-03,135.1537,137.0637,134.0307,136.2373,42176054
2018-08-06,136.5630,138.7451,135.6114,137.7105,41779031
2018-08-07,137.5133,139.2810,136.7507,138.4671,34999761
2018-08-08,138.3288,142.2135,137.4350,141.1918,25909856
2018-08-09,141.2990,144.4906,140.5788,143.2751,15934154
2018-08-10,143.1048,144.0321,140.3542,141.1880,12777179
2018-08-13,140.9150,143.3252,140.3343,142.0408,22073535
2018-08-14,142.1461,145.0543,141.2391,143.6271,33306155
2018-08-15,143.5294,145.6810,142.5033,144.6808,45344990
2018-08-16,144.4760,146.5345,143.2146,145.7539,23047885
2018-08-17,145.9763,148.5440,144.8302,147.4423,32705045
2018-08-20,147.6283,148.7634,145.7554,146.3696,39401135
2018-08-21,146.3650,147.3954,145.1611,146.7412,11191496
2018-08-22,146.7773,150.9128,145.9357,149.8870,37156244
2018-08-23,149.7608,150.9978,146.2253,147.3681,39090195
2018-08-24,146.9856,150.0145,146.3460,149.0189,15632607
2018-08-27,149.3924,152.5091,148.4580,151.4374,29995318
2018-08-28,151.6733,152.3895,147.8840,149.2499,30861896
2018-08-29,149.3337,150.2223,147.0054,147.7340,29867755
2018-08-30,147.9809,151.9798,146.9505,151.1837,42679655
2018-08-31,151.0461,154.7964,149.7127,153.6452,22658370
2018-09-03,153.7407,154.7312,152.4477,153.1142,25666554
2018-09-04,152.8849,153.9519,148.3094,149.2454,44192455
2018-09-05,149.5949,150.9405,148.5244,149.6862,35691335
2018-09-06,149.8226,151.3168,146.7974,147.5348,42455798
2018-09-07,147.4656,148.4456,146.0169,147.4103,40899395
2018-09-10,147.2564,150.1822,146.0898,148.8612,43855925
2018-09-11,148.7113,150.6280,147.4203,149.2445,38555001
2018-09-12,148.9600,150.2101,146.7581,147.8470,24812574
2018-09-13,147.7181,148.5041,146.4739,147.8453,32676134
2018-09-14,148.1193,150.2319,146.9192,149.1073,13573321
2018-09-17,149.2190,151.2742,148.4133,149.8901,16699622
2018-09-18,149.9709,150.6873,148.0979,148.9523,24399931
2018-09-19,148.7606,152.4959,147.5235,151.5745,40348001
2018-09-20,151.4847,152.4572,150.5504,151.2842,28752220
2018-09-21,151.4675,153.5392,150.3972,152.4111,16213290
2018-09-24,152.4144,153.5295,151.3849,152.1661,20759479
2018-09-25,152.4052,153.2840,150.1252,151.1955,44294920
2018-09-26,151.0550,151.9197,148.7369,149.7291,39058592
2018-09-27,149.5090,150.7130,148.7322,149.7701,47638778
2018-09-28,149.9207,150.5869,146.4847,147.0981,12499454
2018-10-01,146.8223,147.6696,143.6864,144.6632,18134980
2018-10-02,144.8768,146.1780,141.8304,143.0406,10661088
2018-10-03,143.1029,144.5196,141.7676,143.7550,10035190
2018-10-04,143.7989,144.4091,142.1682,143.3219,14477490
2018-10-05,143.3365,144.6438,138.8752,139.6871,16886410
2018-10-08,139.6828,140.8095,138.0174,138.8016,45507407
2018-10-09,138.7649,140.2196,137.9349,139.0269,47323617
2018-10-10,139.0683,139.6993,136.6261,137.9252,12223750
2018-10-11,137.8216,138.7612,134.9455,136.0148,14282181
2018-10-12,135.8405,136.5186,133.9199,135.2708,23988476
2018-10-15,135.0385,136.0912,133.9030,134.6914,25547956
2018-10-16,134.5753,135.3682,133.5708,134.3705,17685611
2018-10-17,134.2644,135.5781,131.8559,132.9383,39766828
2018-10-18,133.2787,134.1802,131.5651,132.5295,29660180
2018-10-19,132.6131,134.3405,131.5014,133.3131,33141245
2018-10-22,133.2858,134.2949,131.0593,132.1245,13250960
2018-10-23,132.2512,133.0693,130.2240,130.9697,27981909
2018-10-24,131.0251,131.7934,128.5632,129.6171,11758460
2018-10-25,129.3049,131.9898,128.1538,131.4543,12955180
2018-10-26,131.5592,133.0328,130.9817,132.0094,27052821
2018-10-29,131.8199,132.6536,130.9068,131.4622,19244096
2018-10-30,131.5378,135.6258,130.4237,134.3496,16386822
2018-10-31,134.3630,134.9620,132.5929,133.2509,19105803
2018-11-01,132.9556,134.0957,130.7254,131.5951,39514548
2018-11-02,131.4501,131.9801,127.6878,128.8428,36824053
2018-11-05,128.8159,130.0337,127.7635,129.2307,36240921
2018-11-06,129.1565,130.0890,128.5177,129.4235,26649257
2018-11-07,129.0951,130.0820,126.8049,127.6819,44920965
2018-11-08,127.9907,129.0198,124.7354,125.4905,42103916
2018-11-09,125.3642,126.2317,123.5484,124.3943,28412409
2018-11-12,124.4280,128.0446,123.8484,127.0189,17182602
2018-11-13,126.9720,128.2243,124.3884,125.5081,47340650
2018-11-14,125.5304,126.7845,124.4961,125.1788,10748542
2018-11-15,125.3356,125.9828,122.8535,123.4625,28248340
2018-11-16,123.1363,127.0976,121.9688,126.0769,38330530
2018-11-19,126.0760,126.8484,124.4436,125.5800,25752613
2018-11-20,125.7164,126.6146,124.1359,124.8416,40841710
2018-11-21,124.6084,125.2220,123.2392,124.4099,41636955
2018-11-22,124.2771,125.3884,121.6755,122.6610,23480437
2018-11-23,122.5816,123.6600,121.8975,122.5321,34430561
2018-11-26,122.4292,123.2689,120.2272,121.1245,30442114
2018-11-27,120.8619,122.5830,120.3450,121.6424,26048272
2018-11-28,121.7295,123.5742,121.1816,122.6435,32554575
2018-11-29,122.7927,123.5382,121.9734,122.8454,25565273
2018-11-30,122.5925,123.3217,120.4569,121.2427,32608904
2018-12-03,121.7373,122.3203,120.2830,121.3773,48814663
2018-12-04,121.1755,121.8045,119.9392,120.6931,41970836
2018-12-05,120.6878,121.4709,118.5104,119.1359,45264921
2018-12-06,119.0439,120.7745,117.9502,120.1040,46654690
2018-12-07,120.4108,121.6034,118.7295,119.2686,11539352
2018-12-10,119.3994,120.3375,118.0022,118.8476,24473065
2018-12-11,118.4658,120.6616,117.4057,120.0626,26411065
2018-12-12,120.1647,120.8307,118.1108,118.6624,24993179
2018-12-13,118.4357,120.2123,117.8475,119.0857,18942814
2018-12-14,119.2297,120.1361,118.3158,118.8484,46088307
2018-12-17,119.2144,120.2485,118.0627,118.5762,39732124
2018-12-18,118.7805,119.3904,117.0007,118.0699,25992603
2018-12-19,117.8912,118.5975,116.4351,117.4700,49627332
2018-12-20,117.7096,118.5257,115.8243,116.6048,12653341
2018-12-21,116.3807,120.6140,115.6534,119.7458,35036055
2018-12-24,119.4815,120.0045,117.1542,117.8058,18034412
2018-12-25,117.8368,119.2249,116.8489,118.6913,16447642
2018-12-26,118.5555,120.5910,117.8271,119.6407,28563206
2018-12-27,119.2807,120.2855,118.1091,118.6665,45420774
2018-12-28,118.7980,120.2420,117.7648,119.0720,42472034
2018-12-31,118.8789,119.7139,115.7880,116.9423,11217291
2019-01-01,116.7352,120.2239,115.9895,119.4268,19362240
2019-01-02,119.4384,120.6250,115.7332,116.4038,37841704
2019-01-03,116.4273,117.0058,113.4911,114.1629,25303800
2019-01-04,114.2639,116.4798,113.7354,115.9834,13856315
2019-01-07,116.0379,117.4585,115.5248,116.4634,16365143
2019-01-08,116.7305,118.1476,115.9186,117.4160,29214594
2019-01-09,117.8956,118.5556,116.9112,117.6435,30289844
2019-01-10,117.7091,118.7568,114.5966,115.1043,28861416
2019-01-11,114.9518,115.4744,113.5348,114.6492,27723084
2019-01-14,114.4375,115.2043,112.8971,113.7842,17235283
2019-01-15,113.4756,115.1456,112.3494,114.5377,15889673
2019-01-16,114.7397,115.5192,113.1038,114.2281,38826134
2019-01-17,114.2901,115.0514,111.8108,112.2823,28358913
2019-01-18,112.3247,115.0731,111.5391,114.2243,21042896
2019-01-21,114.0515,115.1556,113.0697,113.8751,49091216
2019-01-22,113.9669,115.0424,113.0425,114.4672,31112612
2019-01-23,114.4684,115.4647,112.9643,113.8076,13761059
2019-01-24,113.9865,114.7134,112.9676,113.5025,40044370
2019-01-25,113.7963,114.7237,112.5932,113.1858,45633661
2019-01-28,113.0749,114.2046,112.1694,113.5032,25737922
2019-01-29,113.3019,116.9242,112.5007,116.0139,38156642
2019-01-30,116.0932,117.2289,114.4983,115.4195,29397640
2019-01-31,115.4714,115.9730,113.9266,114.6545,27783573
2019-02-01,114.5885,116.3348,114.0211,115.4876,38326292
2019-02-04,115.3984,116.9852,114.8335,116.3684,35527521
2019-02-05,116.1284,119.4750,115.5367,118.8530,30047247
2019-02-06,119.0789,122.0859,118.1840,121.4068,25070124
2019-02-07,121.4122,122.1966,119.8245,120.7046,46219073
2019-02-08,120.8895,121.4637,119.7880,120.8470,20216178
2019-02-11,121.1411,121.8283,119.8330,120.8354,25052079
2019-02-12,120.7124,123.8025,119.9537,122.8272,10223430
2019-02-13,122.7773,123.7516,121.0642,121.9125,36274137
2019-02-14,122.2185,122.8413,119.9589,120.6178,22056101
2019-02-15,120.5500,121.5476,119.6924,120.5793,28200696
2019-02-18,120.5004,121.3270,119.6939,120.6281,33432649
2019-02-19,120.5047,121.5067,119.8286,120.4672,30935523
2019-02-20,120.3898,121.3753,117.5790,118.3283,14696163
2019-02-21,118.2493,120.9932,117.2494,120.3280,29514133
2019-02-22,120.2762,121.6439,119.7089,120.7439,43924614
2019-02-25,120.5286,121.6972,119.9884,120.6493,40279337
2019-02-26,121.0407,123.4404,120.2663,122.3452,32828445
2019-02-27,122.6143,123.6422,121.1216,121.6327,18848166
2019-02-28,121.3606,122.2689,119.5181,120.5350,47890737
2019-03-01,120.4532,123.9209,119.3288,122.8914,32321896
2019-03-04,122.9645,124.1411,122.1393,123.2848,34899330
2019-03-05,123.6485,124.8280,119.7989,120.9891,20025909
2019-03-06,121.1570,124.2230,120.1981,123.1195,27354209
2019-03-07,123.1560,126.4012,122.5473,125.5525,40134365
2019-03-08,125.5326,128.5386,124.6033,127.9358,32551475
2019-03-11,127.7339,128.3917,126.5388,127.7655,27265407
2019-03-12,127.8408,128.9037,125.3984,126.2571,36153657
2019-03-13,126.1243,127.2163,123.7526,124.9270,12401199
2019-03-14,124.9101,125.7918,122.8857,123.7392,41657298
2019-03-15,123.7752,126.7306,122.9218,125.9370,33264086
2019-03-18,125.7114,128.1965,124.6022,126.9703,45527487
2019-03-19,126.8828,127.5958,123.4679,124.5783,12805773
2019-03-20,124.8641,125.5924,120.4342,121.3947,28156666
2019-03-21,121.4365,121.9908,117.9440,119.1264,44184518
2019-03-22,119.2503,120.2349,115.8617,117.0109,48470913
2019-03-25,116.8948,120.5700,116.2931,119.7077,29031572
2019-03-26,119.7186,120.3759,118.4698,119.6062,42084070
2019-03-27,119.4004,120.2515,118.2752,119.6047,28530099
2019-03-28,119.8304,120.7362,117.8564,118.8654,30981872
2019-03-29,118.9320,119.9593,118.1011,118.9015,36465588
2019-04-01,118.8133,121.1750,118.2685,120.0021,12023580
2019-04-02,119.9634,120.9948,119.0390,119.5485,48588009
2019-04-03,119.6103,120.1647,117.3129,118.0483,20104485
2019-04-04,117.9883,120.6434,117.3231,119.5151,13578466
2019-04-05,119.5783,120.1553,117.5074,118.1953,42248227
2019-04-08,118.2797,121.2496,117.1125,120.0983,11147328
2019-04-09,120.2565,120.7634,117.7689,118.6384,45446583
2019-04-10,118.3559,118.8357,114.7195,115.7584,29666365
2019-04-11,115.7463,116.7098,115.1393,115.9528,40677814
2019-04-12,115.6901,117.2255,114.7112,116.6221,20429155
2019-04-15,116.7134,118.2871,116.0594,117.5234,26956980
2019-04-16,117.4876,118.0299,115.3829,116.2836,26450639
2019-04-17,116.4637,117.1585,113.9911,114.5649,26737543
2019-04-18,114.3944,115.2162,111.7264,112.6745,11832983
2019-04-19,112.5487,113.0315,111.3182,111.8397,24177998
2019-04-22,112.0035,113.1094,109.6997,110.7944,28631919
2019-04-23,110.8399,113.9739,110.0959,113.4817,32649497
2019-04-24,113.5544,114.2752,112.6365,113.5048,42484698
2019-04-25,113.4542,116.7963,112.6444,115.6470,43570230
2019-04-26,115.7318,117.9886,114.6382,116.8683,13535047
2019-04-29,116.6915,117.4114,115.4266,116.3696,10860384
2019-04-30,116.3044,119.5448,115.4688,118.4765,41248948
2019-05-01,118.4079,119.5134,117.4242,118.5459,36175002
2019-05-02,118.4586,119.2719,117.6824,118.6860,39172476
2019-05-03,118.7581,119.5363,116.5361,117.4638,21936165
2019-05-06,117.3765,118.3694,114.3003,115.0893,14372242
2019-05-07,115.2382,115.9807,113.7736,114.3735,21098446
2019-05-08,114.3676,115.1008,112.4519,113.1133,20653877
2019-05-09,112.6711,113.1815,112.0958,112.7061,30734942
2019-05-10,112.4359,112.9612,111.0680,112.0552,35597219
2019-05-13,111.7582,112.4902,110.0402,111.1173,11705767
2019-05-14,111.3132,112.0184,109.6280,110.4601,17323216
2019-05-15,110.5836,111.4631,105.9307,106.9009,25590683
2019-05-16,106.7569,107.8235,105.3792,106.2697,14513704
2019-05-17,106.4229,107.8775,105.3810,107.3898,43498362
2019-05-20,107.2574,108.3169,103.4090,104.1082,42990927
2019-05-21,104.2789,104.7149,101.4064,101.8793,13745020
2019-05-22,101.9616,105.0973,101.4236,104.0646,27246524
2019-05-23,103.9102,106.0417,103.4371,105.0642,11706936
2019-05-24,105.0052,105.8461,103.7986,104.6090,22624209
2019-05-27,104.6328,106.6644,104.1339,105.9446,43432790
2019-05-28,105.3696,105.9758,100.6320,101.4046,36696349
2019-05-29,101.3122,101.7675,100.4489,101.1442,25345333
2019-05-30,101.2784,102.1531,98.8345,99.7880,11523411
2019-05-31,99.8629,100.5678,97.8592,98.7925,18514695
2019-06-03,98.6156,100.3990,97.7987,99.9454,46108812
2019-06-04,99.7401,101.2411,99.2189,100.4887,29433803
2019-06-05,100.4897,101.4421,99.8792,100.3954,40972161
2019-06-06,100.3211,101.4118,99.5552,100.6087,24113690
2019-06-07,101.0028,104.2151,100.4315,103.7426,11126269
2019-06-10,103.6624,104.5680,102.9331,103.7001,34943818
2019-06-11,103.6754,104.5543,102.8440,103.9407,31345473
2019-06-12,103.9852,105.7882,103.2243,105.2451,41318386
2019-06-13,105.3408,106.5004,104.7025,105.8629,36878989
2019-06-14,105.7103,107.0825,104.8704,106.2222,48207354
2019-06-17,106.3260,107.1883,105.1258,105.8437,26332003
2019-06-18,105.7732,106.2763,105.3243,105.7669,18423566
2019-06-19,105.6134,106.0432,104.9521,105.5832,49558444
2019-06-20,105.6577,107.8458,104.6312,106.9682,46038059
2019-06-21,107.0593,108.0999,105.7061,106.5566,34250958
2019-06-24,106.4814,106.9263,105.5273,106.0512,35400971
2019-06-25,106.0446,108.9403,105.0423,108.4445,17661650
2019-06-26,108.3609,111.1842,107.7955,110.3694,33836256
2019-06-27,110.1750,111.0693,108.7886,109.3782,47879699
2019-06-28,109.5168,112.0844,108.8301,111.0808,45585044
2019-07-01,111.0779,113.1023,110.3680,112.5785,12662578
2019-07-02,112.8529,113.3334,110.8378,111.8649,23598232
2019-07-03,111.6878,112.7115,108.1322,109.0372,13086222
2019-07-04,109.1542,109.9149,108.2618,108.7754,20596274
2019-07-05,108.9495,111.6068,108.2114,110.7547,48346848
2019-07-08,110.4763,111.3777,108.1462,108.7673,23410968
2019-07-09,108.8867,109.5924,108.0128,108.8935,36379776
2019-07-10,108.6709,110.7038,108.1982,109.8287,34869853
2019-07-11,109.7777,110.2266,108.4666,109.3402,13898108
2019-07-12,109.2797,110.6607,108.7183,110.1400,19074675
2019-07-15,110.3463,111.2421,108.9666,109.9706,36908092
2019-07-16,110.0667,110.6030,109.3451,109.8182,19715092
2019-07-17,109.9565,110.6112,108.9539,109.5624,12881641
2019-07-18,109.2565,111.6543,108.3523,110.7677,40939812
2019-07-19,110.8514,112.0440,110.1115,111.1696,10401559
2019-07-22,111.0979,113.0968,110.5852,112.4106,33959188
2019-07-23,112.2569,113.4936,111.4377,112.7499,35943016
2019-07-24,112.9897,115.4310,112.1943,114.8700,27958564
2019-07-25,114.8994,115.5132,113.8976,115.0343,22357451
2019-07-26,114.9677,115.5570,113.5846,114.6093,34661566
2019-07-29,114.5626,115.5410,112.3180,113.2245,19055489
2019-07-30,113.1671,114.1433,112.4693,113.1833,31573883
2019-07-31,113.3492,116.8812,112.5084,116.2329,13733946
2019-08-01,116.4293,118.1515,115.3676,117.3580,16990009
2019-08-02,117.6804,118.4619,116.9959,117.6248,32387132
2019-08-05,117.4451,120.2138,116.3096,119.1216,37008321
2019-08-06,119.3620,120.2238,117.6511,118.3583,11158167
2019-08-07,118.1738,119.9858,117.1705,119.4405,39656098
2019-08-08,119.4547,121.4825,118.7149,120.8680,39164925
2019-08-09,121.2962,122.4060,118.2461,118.7632,30576569
2019-08-12,118.6756,119.3351,117.1882,118.2077,46590463
2019-08-13,117.9218,119.3882,116.8985,118.3597,41357761
2019-08-14,118.4039,119.3237,117.6993,118.2200,34674316
2019-08-15,117.9757,119.0008,116.8511,118.2237,44079364
2019-08-16,118.2754,120.7189,117.5629,120.0472,18238647
2019-08-19,119.8321,121.9933,119.3098,121.1654,15530718
2019-08-20,121.0089,123.8823,120.0882,123.3566,34934937
2019-08-21,123.4699,124.6742,122.7309,123.7900,47867455
2019-08-22,123.8258,126.0449,122.8302,125.5364,37300582
2019-08-23,125.6749,126.6245,123.3232,124.5232,36648993
2019-08-26,124.0088,125.4979,122.8148,124.9558,11049533
2019-08-27,124.9307,125.5994,123.3032,124.0030,28062205
2019-08-28,124.0324,125.0472,123.1162,123.7985,13315429
2019-08-29,123.8802,126.7325,122.7222,125.8187,12487074
2019-08-30,126.2203,127.1938,120.8725,121.9388,41929233
2019-09-02,121.8261,124.0778,121.1196,123.4974,19488510
2019-09-03,123.5651,126.5816,122.7719,125.3320,41738153
2019-09-04,125.3927,126.5644,124.2745,125.2210,31737939
2019-09-05,125.2255,127.2376,124.3631,126.5579,15493032
2019-09-06,126.4866,127.4378,125.3889,126.8442,24364028
2019-09-09,126.7472,127.5807,124.4571,125.5610,46474916
2019-09-10,125.5280,127.1651,124.7222,126.6126,10298506
2019-09-11,126.5700,127.3484,124.9495,126.0420,41527406
2019-09-12,125.9288,127.9405,124.9142,127.0262,35110947
2019-09-13,126.7940,127.5989,125.6729,126.7428,24643685
2019-09-16,126.5068,127.7141,124.0946,125.1010,47417776
2019-09-17,124.9508,126.1123,122.1811,123.2363,20266168
2019-09-18,122.9732,123.9637,121.7412,122.4679,11612688
2019-09-19,122.4050,123.4558,121.6397,122.9153,11851850
2019-09-20,122.7051,126.3643,121.7701,125.7641,21759342
2019-09-23,125.8713,126.5873,124.1841,124.7220,30845923
