date,open,high,low,close,volume
2018-09-10,77.7150,78.8810,76.9534,78.1390,19736805
2018-09-11,78.1490,78.9829,77.4319,78.3713,27305233
2018-09-12,78.6049,78.9716,77.8252,78.5955,44840055
2018-09-13,78.7598,79.5006,78.3759,78.9467,23980851
2018-09-14,79.0039,79.8458,78.5635,79.1376,14911447
2018-09-17,79.1049,79.7390,78.4926,79.1211,34215182
2018-09-18,78.8661,79.5320,78.4223,78.8086,30341990
2018-09-19,78.6789,80.1699,78.2121,79.4701,15376103
2018-09-20,79.7978,80.2325,78.9324,79.4116,48779324
2018-09-21,79.5047,80.0110,79.0312,79.5064,40698747
2018-09-24,79.4853,80.7003,78.7567,79.9580,47275486
2018-09-25,79.9975,80.5538,79.3902,79.7406,32059033
2018-09-26,79.8319,80.3480,78.4861,79.0523,37833199
2018-09-27,79.2708,80.2922,78.5450,79.8401,44581451
2018-09-28,79.8752,80.6367,78.1879,78.9238,27840253
2018-10-01,78.9259,79.3632,77.7488,78.3930,36518390
2018-10-02,78.6291,79.0243,76.7997,77.2239,33018371
2018-10-03,77.1634,77.9253,76.4070,76.7957,32475419
2018-10-04,76.7629,77.5868,76.3187,76.9368,33507758
2018-10-05,76.9451,77.4590,75.7830,76.2349,31858201
2018-10-08,76.1159,76.7651,75.4568,75.7816,15718749
2018-10-09,75.5793,76.6572,75.1315,75.9549,35530835
2018-10-10,76.1235,76.6200,74.2781,74.8860,37371019
2018-10-11,74.8276,75.1489,73.9900,74.4445,49382101
2018-10-12,74.3510,75.0015,73.7514,74.5187,45720524
2018-10-15,74.5226,75.9252,74.1131,75.2141,43248560
2018-10-16,75.2110,75.8261,74.5770,74.9692,28143682
2018-10-17,75.1096,75.6831,73.1204,73.5861,11368848
2018-10-18,73.5836,74.1745,73.0406,73.6447,47569613
2018-10-19,73.4839,75.6321,73.0999,74.9662,41541937
2018-10-22,74.7889,75.4637,74.4837,75.1374,45393899
2018-10-23,75.1938,75.6176,74.2488,74.6668,20127841
2018-10-24,74.6217,75.2348,73.7698,74.3170,49977507
2018-10-25,74.3495,75.3028,73.6461,74.5787,13211009
2018-10-26,74.4866,75.2204,73.8634,74.1801,45913141
2018-10-29,74.0623,75.1192,73.3849,74.6419,41111149
2018-10-30,74.8266,75.7918,74.2647,75.1725,10362247
2018-10-31,75.1237,75.7022,73.1932,73.7044,22214007
2018-11-01,73.5544,74.0466,73.0626,73.7488,34326182
2018-11-02,73.7319,74.3157,72.8311,73.4533,35554685
2018-11-05,73.3517,74.1753,72.7147,73.7218,33378404
2018-11-06,73.4647,74.7280,72.9320,74.2752,46496917
2018-11-07,74.3793,74.9576,73.5542,73.8910,29082742
2018-11-08,73.8149,74.3516,73.1442,73.6014,15486829
2018-11-09,73.5033,73.8863,72.7260,73.0691,37236128
2018-11-12,73.0431,74.8691,72.5021,74.4096,27738382
2018-11-13,74.4964,75.0141,72.9804,73.6774,37660281
2018-11-14,73.7476,74.3619,72.7022,73.2913,32600986
2018-11-15,73.0607,73.6745,72.1293,72.7657,42610860
2018-11-16,72.7602,73.9033,72.3049,73.4570,28106964
2018-11-19,73.4758,74.6152,73.0599,73.8954,23080313
2018-11-20,73.8069,74.3129,72.3622,72.8711,34238309
2018-11-21,72.9491,73.6038,72.4490,72.7857,27227611
2018-11-22,72.8477,73.1923,71.3775,71.7126,21751238
2018-11-23,71.6225,72.5532,71.0588,72.1231,37329547
2018-11-26,72.1231,72.7110,70.4946,71.1666,19274993
2018-11-27,71.1904,72.1369,70.7592,71.7213,49174881
2018-11-28,71.8002,72.2124,71.3771,71.7144,13950181
2018-11-29,71.7331,72.1290,71.0659,71.6842,26520242
2018-11-30,71.5787,72.2112,71.1854,71.5500,28666717
2018-12-03,71.3684,71.7883,70.7951,71.4832,26297397
2018-12-04,71.6821,71.9759,71.2813,71.6802,48181500
2018-12-05,71.7011,72.0751,70.1868,70.6349,10987730
2018-12-06,70.7694,71.2739,70.3674,70.8038,45621308
2018-12-07,70.9936,71.4962,69.4703,69.9643,34603976
2018-12-10,69.9118,70.4108,69.4222,69.7047,12982711
2018-12-11,69.6623,71.0801,69.1461,70.7867,27347113
2018-12-12,70.6490,71.0031,70.0273,70.3755,34593930
2018-12-13,70.3145,71.1062,69.9174,70.4525,14874640
2018-12-14,70.3202,70.8515,69.9377,70.5398,49806313
2018-12-17,70.4283,70.8753,69.5047,70.1520,23532555
2018-12-18,70.2425,70.8051,69.8237,70.4432,40021018
2018-12-19,70.2769,71.0573,69.9052,70.4997,33543154
2018-12-20,70.6143,71.2771,69.8662,70.2815,24797958
2018-12-21,70.1992,71.7127,69.8032,71.2067,35116336
2018-12-24,71.1192,71.8211,70.3282,70.6467,10477014
2018-12-25,70.7348,72.3905,70.3727,71.7807,41816851
2018-12-26,71.5904,72.3166,70.9197,71.7067,17071425
2018-12-27,71.6608,71.9727,71.2528,71.6497,29245841
2018-12-28,71.8340,72.3181,71.1357,71.8181,30794371
2018-12-31,71.8366,72.1846,70.9765,71.2995,19667760
2019-01-01,71.2644,71.9766,70.8431,71.4691,30433502
2019-01-02,71.4695,72.0846,70.1835,70.8174,13256864
2019-01-03,70.7576,71.3879,69.6498,69.9426,33872553
2019-01-04,70.1732,70.7710,69.3017,69.8090,11399775
2019-01-07,69.8471,70.4511,69.0570,69.6392,36043877
2019-01-08,69.4740,70.4918,68.8005,69.8656,14800833
2019-01-09,69.8426,70.7798,69.2276,70.0819,32218092
2019-01-10,70.2108,70.5256,69.0965,69.3976,30462011
2019-01-11,69.3290,69.7808,68.9448,69.3227,12215597
2019-01-14,69.4976,69.9895,68.4239,68.7881,11955839
2019-01-15,68.9591,70.1179,68.3319,69.6724,24622654
2019-01-16,69.8968,70.5639,69.5158,69.9034,22134136
2019-01-17,69.8636,70.3696,69.4623,69.7701,47398730
2019-01-18,69.7937,70.7906,69.4307,70.3669,12305611
2019-01-21,70.3693,70.8794,69.4747,69.9196,19012360
2019-01-22,70.0093,70.5199,69.4303,69.9813,24691818
2019-01-23,69.9260,70.6134,69.3188,69.6142,44275474
2019-01-24,69.5131,70.0095,69.0419,69.5372,49492599
2019-01-25,69.5336,70.0359,68.8644,69.3739,30974973
2019-01-28,69.2517,70.7358,68.8697,70.2805,44620499
2019-01-29,70.3066,72.3055,69.8500,71.6885,29861400
2019-01-30,71.5781,72.5410,70.9143,71.8293,43015616
2019-01-31,71.7267,72.0792,71.2398,71.5383,22807318
2019-02-01,71.6135,72.1371,71.1432,71.5029,21683266
2019-02-04,71.6819,72.3615,70.5216,71.2155,12403833
2019-02-05,71.3485,72.9527,70.8057,72.3379,13229328
2019-02-06,72.4253,74.8595,71.8039,74.1674,11613908
2019-02-07,74.1935,74.9543,73.4943,74.2267,47511973
2019-02-08,74.2435,75.0938,73.7727,74.6127,40990946
2019-02-11,74.4947,76.0393,73.8346,75.3152,39326013
2019-02-12,75.3797,77.0198,74.9498,76.3101,43633244
2019-02-13,76.2240,76.8984,75.5530,76.4216,23688299
2019-02-14,76.4985,76.9071,75.0956,75.4615,43912860
2019-02-15,75.4436,76.5143,74.8892,75.7851,46274002
2019-02-18,75.7786,76.1154,75.0628,75.6795,29306539
2019-02-19,75.6280,76.2519,75.2516,75.8732,34020742
2019-02-20,76.0307,76.6920,74.3470,75.0642,17658095
2019-02-21,75.0887,76.8034,74.4118,76.3368,25487076
2019-02-22,76.3682,77.9479,75.8899,77.3817,21396138
2019-02-25,77.2038,78.2173,76.5970,77.7148,14992912
2019-02-26,77.7239,78.4779,76.5975,77.3156,19721867
2019-02-27,77.3886,77.7912,76.5418,77.1846,24119399
2019-02-28,77.1076,77.5395,76.2209,76.6250,38193593
2019-03-01,76.6669,77.5251,76.2161,76.9126,38907138
2019-03-04,76.9448,77.6172,76.5057,76.9772,41064974
2019-03-05,77.0136,77.6617,76.0752,76.7799,36307662
2019-03-06,76.9345,78.8621,76.2759,78.2117,47482549
2019-03-07,78.3287,79.7145,77.9213,79.1165,15620922
2019-03-08,79.0768,80.1353,78.6652,79.7325,37768820
2019-03-11,79.7727,80.2271,78.9651,79.7089,49560713
2019-03-12,79.7848,80.9553,78.9933,80.5139,46440231
2019-03-13,80.6531,81.0614,79.4104,80.1434,10226874
2019-03-14,80.2173,80.6791,79.3073,79.9727,39135206
2019-03-15,79.9652,82.8255,79.2061,82.0529,12386630
2019-03-18,82.3683,82.7583,81.3705,82.1399,15606454
2019-03-19,82.3484,82.9936,80.0942,80.7728,35376951
2019-03-20,81.0278,81.4108,79.6777,80.2136,27930152
2019-03-21,80.1116,80.8581,78.3433,78.7274,31679668
2019-03-22,78.6746,79.0138,76.7302,77.3190,23276755
2019-03-25,77.2680,79.1682,76.6030,78.8230,47427056
2019-03-26,78.8903,79.2828,78.0900,78.7872,20316814
2019-03-27,78.8759,80.5777,78.5419,79.9435,11565381
2019-03-28,79.8593,81.0136,79.4534,80.4746,14011560
2019-03-29,80.6153,81.2419,79.8365,80.3276,15031196
2019-04-01,80.1849,81.3864,79.5129,80.9680,42700046
2019-04-02,80.8598,81.6069,80.2408,80.7630,22434304
2019-04-03,80.6451,81.3428,79.7145,80.1914,24854200
2019-04-04,80.2475,80.9568,79.5768,80.0178,37630605
2019-04-05,79.9732,80.6781,78.4427,78.9824,11576249
2019-04-08,78.9603,80.7177,78.4295,80.3340,21066758
2019-04-09,80.1916,80.9816,78.9342,79.4754,46146057
2019-04-10,79.4101,79.9848,77.9006,78.4660,49631566
2019-04-11,78.5787,78.9590,77.7081,78.1930,12634275
2019-04-12,78.1053,78.7552,77.6992,78.3145,43050928
2019-04-15,78.3108,79.2178,77.5527,78.8721,49047463
2019-04-16,78.7961,80.3209,78.0099,79.8355,20362863
2019-04-17,79.9773,80.6799,78.6062,79.0766,26820719
2019-04-18,78.8773,79.5537,78.1606,78.9713,37906077
2019-04-19,78.7700,79.2865,78.2486,78.9425,34348549
2019-04-22,78.9909,79.7074,77.9521,78.4096,11384735
2019-04-23,78.4163,79.5634,78.0766,78.8983,34518862
2019-04-24,78.9693,79.9912,78.6089,79.2136,38242749
2019-04-25,79.1472,79.8655,78.7887,79.4191,45465337
2019-04-26,79.1569,81.1574,78.7502,80.6567,34755602
2019-04-29,80.7751,81.3701,80.0445,80.7461,32449040
2019-04-30,80.7506,82.1031,80.3737,81.5703,25474972
2019-05-01,81.5349,82.2957,80.8566,81.8051,15697852
2019-05-02,81.6971,82.8928,80.8991,82.3379,31357781
2019-05-03,82.3666,82.8823,80.6907,81.4096,13655458
2019-05-06,81.4039,82.2083,79.8978,80.6871,28570208
2019-05-07,80.4532,81.3922,79.8895,80.8524,44376806
2019-05-08,80.7283,81.1208,79.2427,79.9971,31938729
2019-05-09,79.7260,80.6797,79.2776,80.2992,33622939
2019-05-10,80.1247,80.8717,79.2872,79.7616,49209620
2019-05-13,79.9557,80.3089,78.1537,78.7259,43120250
2019-05-14,78.7496,79.3841,78.0020,78.5289,32392040
2019-05-15,78.5783,78.9575,76.8255,77.4371,32714250
2019-05-16,77.5249,77.8661,76.1442,76.8332,31239030
2019-05-17,76.6481,77.7032,75.9089,77.2049,48744529
2019-05-20,77.1627,77.7604,76.1709,76.6165,24839840
2019-05-21,76.8160,77.2517,75.4211,75.8949,28163136
2019-05-22,76.0288,76.7705,75.5711,75.9755,45158679
2019-05-23,76.1910,77.5801,75.6005,76.8575,39271749
2019-05-24,76.7612,77.1626,76.2298,76.6866,46814095
2019-05-27,76.6656,77.8083,75.9392,77.4082,42759013
2019-05-28,77.4584,77.9152,74.1779,74.9121,39182968
2019-05-29,75.1157,75.6723,74.2209,74.7526,20162026
2019-05-30,74.6853,75.2816,73.3410,73.7381,23217954
2019-05-31,73.6441,74.2494,72.9816,73.6746,31001288
2019-06-03,73.7874,74.9235,73.0819,74.1955,46410807
2019-06-04,73.9675,74.9262,73.4050,74.4649,32535769
2019-06-05,74.4706,74.9019,73.1180,73.6586,24309847
2019-06-06,73.6327,74.1492,72.8894,73.6019,15699389
2019-06-07,73.4778,75.6464,72.9295,74.9472,30444062
2019-06-10,74.9129,76.2138,74.3696,75.7428,24504739
2019-06-11,75.8173,76.9097,75.3142,76.1958,47092923
2019-06-12,76.1084,77.7172,75.6562,77.0782,31063859
2019-06-13,77.1622,77.5185,75.9801,76.3022,11601369
2019-06-14,76.3819,77.0870,76.0384,76.5638,16872284
2019-06-17,76.6171,77.3235,75.1413,75.8659,27900928
2019-06-18,76.0348,76.4559,75.3811,75.6897,18067977
2019-06-19,75.6339,76.4797,75.2984,75.8263,22258771
2019-06-20,75.8172,76.3779,75.0699,75.9050,16460747
2019-06-21,75.8669,76.3659,74.8528,75.1856,21666906
2019-06-24,75.1335,75.5681,74.1620,74.6009,29363294
2019-06-25,74.4526,76.4865,73.8493,75.7705,34984910
2019-06-26,75.6310,77.1675,75.0871,76.4708,38648085
2019-06-27,76.3193,76.6955,75.7425,76.3508,47548095
2019-06-28,76.2014,77.1863,75.4949,76.7794,41143332
2019-07-01,76.5729,77.2561,75.8440,76.6802,26469217
2019-07-02,76.6708,77.2590,76.0442,76.4145,36720851
2019-07-03,76.4695,77.0738,75.3364,75.6917,46729202
2019-07-04,75.6409,76.1462,75.0298,75.4756,23480268
2019-07-05,75.4282,76.8615,75.0925,76.1414,37555019
2019-07-08,76.1114,76.6794,74.6692,75.1249,41818292
2019-07-09,74.9000,76.5253,74.2300,75.8765,42682374
2019-07-10,75.9832,76.4643,75.2667,76.1166,37028942
2019-07-11,76.2584,77.0123,75.7339,76.3072,13824048
2019-07-12,76.3204,76.7289,75.7924,76.2809,10386605
2019-07-15,76.1111,76.8120,75.3697,76.0518,22811409
2019-07-16,75.9313,76.6847,75.5072,76.0356,37678756
2019-07-17,76.0711,76.4826,74.2328,74.8317,21067935
2019-07-18,74.9216,75.4997,74.4997,75.1935,29342949
2019-07-19,75.2909,76.5172,74.8381,75.8653,10363417
2019-07-22,75.8343,77.2330,75.1179,76.6886,13121245
2019-07-23,76.7814,77.4585,75.6817,76.4262,42854435
2019-07-24,76.5755,77.2250,75.9480,76.4169,36602204
2019-07-25,76.3196,78.6429,76.0102,77.8967,35635410
2019-07-26,77.8026,78.5952,77.3919,77.8563,14997052
2019-07-29,77.9079,78.2197,77.0858,77.5528,30595985
2019-07-30,77.6438,78.3248,76.5390,77.1081,48903190
2019-07-31,77.1198,79.1302,76.6667,78.4520,48343243
2019-08-01,78.5065,79.2250,77.6714,78.4055,29823765
2019-08-02,78.4578,79.3684,77.8633,78.8711,35740552
2019-08-05,78.9655,79.8854,78.2415,79.4152,15465845
2019-08-06,79.5356,80.0726,78.8915,79.2792,11983651
2019-08-07,79.3159,80.4653,78.9243,79.8663,10755434
2019-08-08,79.7707,80.9886,79.4086,80.3759,12337531
2019-08-09,80.7117,81.1960,79.3762,79.7750,27462527
2019-08-12,79.7700,80.3630,79.2616,79.8048,16013163
2019-08-13,79.8525,80.2084,78.7847,79.5420,19767758
2019-08-14,79.6684,80.0205,78.2973,78.6486,18025222
2019-08-15,78.7234,79.0417,78.0311,78.6445,19893600
2019-08-16,78.6392,80.4990,78.2036,79.9020,29507556
2019-08-19,79.9525,80.6962,79.3711,79.8803,48807961
2019-08-20,80.0024,81.1733,79.6542,80.6792,32796281
2019-08-21,80.7131,81.0705,79.8694,80.4712,19972361
2019-08-22,80.4064,82.3233,80.0105,81.6967,19937731
2019-08-23,81.6060,82.4101,80.6617,81.1165,43118386
2019-08-26,81.2943,81.6950,80.2518,80.8624,36092869
2019-08-27,81.0363,81.8204,80.1510,80.5187,19784257
2019-08-28,80.6043,81.2295,80.1732,80.6175,19760338
2019-08-29,80.5315,82.3534,80.1441,81.7189,42661081
2019-08-30,81.7748,82.5278,79.8453,80.5020,29880919
2019-09-02,80.4070,81.5945,79.8011,80.8996,28486299
2019-09-03,81.0604,81.8683,80.3080,81.5325,19638356
2019-09-04,81.4024,83.0293,80.9515,82.4990,40740347
2019-09-05,82.6023,83.5296,82.2548,82.7506,38982632
2019-09-06,82.7207,83.4514,82.1716,83.0919,15272123
2019-09-09,83.0956,83.8268,81.9294,82.5905,35638507
2019-09-10,82.5688,83.0708,81.7726,82.7248,15868452
2019-09-11,82.6121,83.2067,82.1206,82.5802,13507702
2019-09-12,82.5669,83.3946,82.0255,82.8248,43199933
2019-09-13,82.8205,83.5155,82.1711,82.9453,44858386
2019-09-16,83.0649,83.5816,82.1436,82.5175,27273863
2019-09-17,82.5342,83.2195,81.3100,82.1147,44977500
2019-09-18,82.1223,82.9144,80.7128,81.3752,46327647
2019-09-19,81.4637,82.3230,81.1173,81.6402,30580242
2019-09-20,81.6773,83.9200,80.8966,83.4524,19163227
2019-09-23,83.6951,84.4493,82.5186,83.1110,21395359
