date,open,high,low,close,volume
2018-04-12,72.4348,73.3578,72.0583,73.0125,32484098
2018-04-13,73.1918,73.5122,71.8729,72.3252,25779211
2018-04-16,72.2797,72.8416,71.8537,72.2731,11827449
2018-04-17,72.1895,72.5142,71.6100,72.0795,46456183
2018-04-18,72.1221,72.4853,71.0256,71.3585,34895228
2018-04-19,71.4830,72.1054,70.1033,70.4405,38058742
2018-04-20,70.4536,70.8737,69.7481,70.4052,39871214
2018-04-23,70.5188,71.7008,70.1841,71.1916,14588005
2018-04-24,71.3836,71.9761,70.9289,71.3036,20848841
2018-04-25,71.4661,72.4959,71.1153,71.8386,14387913
2018-04-26,71.7993,73.7464,71.4094,73.1252,43791571
2018-04-27,73.0441,73.5575,72.5016,73.0912,27047548
2018-04-30,72.7982,73.7808,72.3034,73.1854,32559400
2018-05-01,73.2439,74.2858,72.8500,73.9256,40592344
2018-05-02,73.9233,74.6275,73.2694,74.2513,16585104
2018-05-03,74.2534,74.5990,73.3885,74.0582,11965544
2018-05-04,74.0942,74.7107,73.0319,73.7046,29179878
2018-05-07,73.5223,73.8686,72.6481,73.2744,13524063
2018-05-08,73.3292,74.3114,72.6456,73.9681,33350376
2018-05-09,73.8932,74.1972,72.6616,73.3577,37740155
2018-05-10,73.3191,74.0424,72.3803,72.9198,20959407
2018-05-11,72.7631,73.3655,71.6546,72.3461,22710884
2018-05-14,72.4365,73.1560,70.3732,70.7533,19402734
2018-05-15,70.5587,70.8564,69.8341,70.4081,16136637
2018-05-16,70.3744,70.7156,69.1005,69.4526,22016185
2018-05-17,69.3740,70.0893,68.9650,69.7809,32210612
2018-05-18,69.6807,70.7532,69.0809,70.3800,15601371
2018-05-21,70.4836,71.1271,69.9198,70.7974,15311490
2018-05-22,70.8818,71.2492,69.7223,70.2869,26494694
2018-05-23,70.3099,70.6158,69.7439,70.2183,27268253
2018-05-24,70.3194,70.8224,69.3837,69.8411,15798347
2018-05-25,69.6881,70.8664,69.2689,70.3075,18061395
2018-05-28,70.3281,70.9351,69.9858,70.4515,31216816
2018-05-29,70.4044,70.9617,69.6801,70.0844,40787370
2018-05-30,70.0468,70.5557,69.7090,70.0993,45712672
2018-05-31,70.1393,70.7987,69.2015,69.7109,45680611
2018-06-01,69.6849,70.3374,68.4483,68.9632,40743926
2018-06-04,69.0381,69.6119,68.4944,69.0447,41948368
2018-06-05,69.0056,69.4447,68.5277,68.9250,25198537
2018-06-06,68.9861,69.3392,67.5440,67.9353,47369062
2018-06-07,67.9083,69.2052,67.5136,68.7117,23311912
2018-06-08,68.6787,70.3704,68.3025,69.8059,45231596
2018-06-11,69.9340,70.3926,69.3081,69.6243,45459581
2018-06-12,69.6884,70.4105,69.2789,69.8381,41970847
2018-06-13,69.9094,70.3190,69.4364,69.8337,17248004
2018-06-14,69.9044,70.4495,68.4271,69.0984,14336723
2018-06-15,69.0285,70.3322,68.3610,69.9454,16790790
2018-06-18,70.0395,70.3588,69.1234,69.4610,31597013
2018-06-19,69.3439,70.3490,68.8886,69.9372,11376814
2018-06-20,69.8373,70.8167,69.1747,70.4036,21590937
2018-06-21,70.4198,71.0497,69.7951,70.3843,18087721
2018-06-22,70.5007,70.9073,69.7443,70.1873,12209374
2018-06-25,70.2838,70.9264,69.9397,70.5204,32542096
2018-06-26,70.5638,71.5955,69.8718,71.1639,29063254
2018-06-27,71.0966,73.7320,70.4799,73.2175,43169436
2018-06-28,73.1887,73.6695,72.1327,72.5143,40107183
2018-06-29,72.4238,73.2992,72.0523,72.9412,35613075
2018-07-02,72.9661,73.6668,72.0137,72.6505,11710152
2018-07-03,72.6801,73.0303,71.7105,72.3570,13270978
2018-07-04,72.2865,72.8549,71.5327,72.0573,11545521
2018-07-05,71.8922,72.2997,71.3071,71.8175,25158291
2018-07-06,72.0279,72.5050,71.4093,72.1431,29129226
2018-07-09,72.2825,72.6378,70.7217,71.0205,47992919
2018-07-10,71.0257,72.6885,70.4873,72.0867,18471781
2018-07-11,71.9857,72.6880,71.5829,72.0530,13019447
2018-07-12,72.0642,72.8728,71.7102,72.4992,44644963
2018-07-13,72.4865,73.0236,72.0638,72.5406,41623138
2018-07-16,72.4618,73.4904,72.1184,73.0142,44728463
2018-07-17,73.0601,73.4928,72.1702,72.4689,10055207
2018-07-18,72.3643,72.8989,71.4256,71.9542,12209426
2018-07-19,72.0355,72.5075,69.8205,70.2713,42992612
2018-07-20,70.3801,70.7220,69.4612,69.9036,18228933
2018-07-23,69.8636,70.1974,69.1541,69.7981,39491236
2018-07-24,69.7955,70.0777,69.1425,69.6444,24596061
2018-07-25,69.7078,70.3206,69.2150,69.9785,31714819
2018-07-26,69.9282,70.5938,69.1817,69.7247,13468363
2018-07-27,69.6564,70.2622,69.0348,69.4301,11560145
2018-07-30,69.2977,69.8942,68.8297,69.2093,18439674
2018-07-31,69.1198,70.0501,68.6529,69.4608,43768337
2018-08-01,69.4174,70.1192,69.0405,69.6713,28165251
2018-08-02,69.6104,70.1456,68.2314,68.8501,36446293
2018-08-03,68.8007,69.8649,68.2631,69.2921,14476774
2018-08-06,69.1188,69.6934,68.4717,69.1794,17464768
2018-08-07,69.0493,70.2961,68.6387,69.6133,33743919
2018-08-08,69.6964,71.0903,69.2294,70.5382,13803892
2018-08-09,70.5014,72.2498,69.9140,71.7937,42791139
2018-08-10,71.7294,72.4100,70.2223,70.6154,29106624
2018-08-13,70.5157,70.9437,70.0152,70.5659,26552227
2018-08-14,70.4693,71.1839,69.8481,70.5302,38559457
2018-08-15,70.3356,71.1695,69.9093,70.8846,36983956
2018-08-16,70.6450,71.4993,70.3127,71.0237,12926352
2018-08-17,71.0880,72.0160,70.3780,71.5763,30222467
2018-08-20,71.6851,72.2882,70.4200,70.7294,23517254
2018-08-21,70.7865,71.7814,70.2431,71.4048,42328901
2018-08-22,71.2684,72.8638,70.8112,72.3880,25577365
2018-08-23,72.4469,72.9660,70.7408,71.1098,32015306
2018-08-24,71.1995,72.7194,70.7219,72.0575,40137344
2018-08-27,72.0038,73.6967,71.2940,73.0235,36266583
2018-08-28,72.9920,73.4272,72.1806,72.6544,26106598
2018-08-29,72.8179,73.4038,72.0552,72.5868,47984621
2018-08-30,72.5375,73.7481,72.1972,73.1228,29761802
2018-08-31,73.1489,73.6367,72.7753,73.3383,30108643
2018-09-03,73.3913,74.4053,72.7444,74.0402,34259178
2018-09-04,74.1004,74.8284,71.9718,72.5600,13818341
2018-09-05,72.5662,73.1711,71.6390,72.1932,36383657
2018-09-06,72.3253,72.7590,70.9068,71.5272,49067284
2018-09-07,71.6524,72.1415,71.0602,71.7085,46156785
2018-09-10,71.6381,72.9295,71.2172,72.2650,22369824
2018-09-11,72.3543,73.0855,71.6831,72.5188,12920946
2018-09-12,72.4060,72.7342,71.2645,71.8729,32772834
2018-09-13,71.7703,72.0727,71.2072,71.5751,26899032
2018-09-14,71.5345,72.7842,71.1110,72.2595,16219485
2018-09-17,72.1176,73.3800,71.5787,72.8465,10742035
2018-09-18,72.8084,73.5191,72.2197,72.5532,28457374
2018-09-19,72.4689,73.4079,71.8386,72.9659,44762404
2018-09-20,73.1356,73.8560,72.4153,72.8038,26293449
2018-09-21,72.5856,73.8161,71.9390,73.2631,12805153
2018-09-24,73.2258,73.5250,72.6436,73.1233,37816868
2018-09-25,73.1643,73.8745,71.7788,72.3618,25455822
2018-09-26,72.4432,72.8684,71.7405,72.2060,42803980
2018-09-27,72.2268,73.0086,71.5780,72.6460,24423656
2018-09-28,72.7084,73.1847,70.8953,71.2307,11651897
2018-10-01,71.1734,71.4663,69.9868,70.4173,37439235
2018-10-02,70.4169,70.8879,69.4822,69.9712,38067946
2018-10-03,70.2792,70.9177,69.0316,69.4895,26623225
2018-10-04,69.2997,69.5818,68.5434,69.0293,29383239
2018-10-05,68.9085,69.2688,68.1470,68.4385,14306761
2018-10-08,68.3995,69.0334,67.5929,68.1644,47974003
2018-10-09,68.1788,68.8066,66.8038,67.4394,11351260
2018-10-10,67.4523,68.1117,66.4285,66.8010,42788110
2018-10-11,66.7607,67.0296,66.1411,66.5547,42141031
2018-10-12,66.5939,67.3873,65.9697,66.7678,31438589
2018-10-15,66.9063,67.2989,66.4935,66.9668,22929502
2018-10-16,67.0133,67.7527,66.6415,67.3346,18818429
2018-10-17,67.4507,67.9935,66.6046,66.9950,44533249
2018-10-18,66.7977,67.5907,66.3341,67.2443,35834842
2018-10-19,67.2976,68.3909,66.9899,68.1091,40696342
2018-10-22,68.1447,69.0481,67.8563,68.4049,31780140
2018-10-23,68.2846,68.7734,67.6247,68.1548,26828554
2018-10-24,68.2501,68.8140,67.6937,68.0081,32911566
2018-10-25,67.9199,69.0865,67.2983,68.5944,27128467
2018-10-26,68.5203,69.0253,68.1007,68.7358,49818874
2018-10-29,68.8335,69.2490,68.3891,68.7710,33024266
2018-10-30,68.6462,70.4360,68.2306,69.8399,36940744
2018-10-31,69.9312,70.2944,68.3579,68.9481,36945205
2018-11-01,68.9039,69.3831,68.3246,68.7129,17130508
2018-11-02,68.5532,68.9432,68.0444,68.3192,41920497
2018-11-05,68.3246,68.9201,67.3442,67.8564,21454351
2018-11-06,68.0913,68.6454,67.5908,67.8825,24328648
2018-11-07,67.9112,68.4114,67.0614,67.6073,16260891
2018-11-08,67.7574,68.2506,67.0360,67.3190,16902446
2018-11-09,67.3340,67.7858,66.2104,66.6302,25682682
2018-11-12,66.5434,68.6614,66.1731,68.1979,44329389
2018-11-13,68.1516,68.6543,67.2329,67.7442,15948685
2018-11-14,67.6412,68.5444,67.1263,67.9271,26528027
2018-11-15,67.9715,68.5974,66.7781,67.0924,30293962
2018-11-16,67.1115,68.5134,66.6490,67.9034,39753724
2018-11-19,67.7183,68.1148,67.0059,67.4773,33099786
2018-11-20,67.5505,68.0261,66.5038,66.8508,15776000
2018-11-21,66.8898,67.3713,66.1298,66.5562,28311750
2018-11-22,66.4458,67.0746,65.3806,65.8258,14326784
2018-11-23,65.9444,66.4562,64.9423,65.5288,15821819
2018-11-26,65.5838,66.2365,64.5667,65.0303,31555992
2018-11-27,65.0326,65.6110,64.4444,65.3352,39961431
2018-11-28,65.3428,66.1657,64.9154,65.6294,23061807
2018-11-29,65.7541,66.3365,65.2621,65.8372,11774823
2018-11-30,65.6662,66.0458,64.9973,65.2964,43021630
2018-12-03,65.2722,65.5921,64.6136,65.1692,35791818
2018-12-04,65.0255,66.1451,64.5553,65.4943,15037322
2018-12-05,65.4731,66.0875,64.1603,64.7750,16648269
2018-12-06,64.6567,66.0609,64.1258,65.4744,32816906
2018-12-07,65.4304,65.8332,64.1531,64.5637,21834856
2018-12-10,64.5165,64.9772,63.8914,64.2786,22300397
2018-12-11,64.3392,65.2988,63.8662,65.0337,22903415
2018-12-12,65.1947,65.7271,64.5413,64.8434,11570348
2018-12-13,64.7312,65.7078,64.1703,65.2436,16358077
2018-12-14,65.2048,65.6702,64.4465,64.8986,41132272
2018-12-17,64.9865,65.3174,64.5712,65.0109,39622246
2018-12-18,65.0038,65.3057,64.3572,64.8779,44814520
2018-12-19,64.7973,65.3886,64.1529,64.6059,48809481
2018-12-20,64.5968,65.2252,63.9157,64.2071,35668434
2018-12-21,64.2591,66.1147,63.8532,65.5568,38990402
2018-12-24,65.5090,66.1531,64.8178,65.0827,11611110
2018-12-25,65.2519,66.0795,64.6788,65.7287,49294538
2018-12-26,65.8237,66.2531,65.4360,65.9511,22074960
2018-12-27,65.8881,66.4919,65.2692,65.7734,10267911
2018-12-28,65.6933,66.2332,65.0934,65.8323,21561436
2018-12-31,65.8776,66.5047,64.5212,65.0025,20941408
2019-01-01,65.2814,65.5706,64.6879,65.0843,28037257
2019-01-02,65.1317,65.6860,63.9932,64.3708,25091996
2019-01-03,64.3397,64.9228,63.1449,63.5478,31471386
2019-01-04,63.5524,63.9993,63.2591,63.6430,20435045
2019-01-07,63.8126,64.0961,63.0212,63.3254,42129645
2019-01-08,63.3892,64.2568,62.8472,63.7629,21905734
2019-01-09,63.5846,64.2887,63.0032,63.8659,37671201
2019-01-10,64.0748,64.3868,62.5000,63.0290,44856020
2019-01-11,63.2401,63.8032,62.8880,63.2275,42073898
2019-01-14,63.2087,63.8060,62.9077,63.3238,30234520
2019-01-15,63.2601,64.0900,62.9003,63.4987,46234538
2019-01-16,63.5182,64.0703,62.8703,63.2082,25326528
2019-01-17,63.2232,63.5489,62.7014,63.1072,17156173
2019-01-18,63.0899,64.1869,62.5163,63.5806,35616808
2019-01-21,63.5138,63.7891,62.5824,63.1715,35129055
2019-01-22,63.2489,64.4207,62.9521,63.8797,40295242
2019-01-23,63.7204,64.0936,62.6730,63.1122,15488324
2019-01-24,62.9410,63.6707,62.5108,63.1210,15198853
2019-01-25,63.1633,63.9967,62.7542,63.4994,49246742
2019-01-28,63.4899,64.2813,62.8902,63.6557,23546720
2019-01-29,63.6930,64.7260,63.3703,64.3979,10471757
2019-01-30,64.3884,65.0109,64.0941,64.4945,37564354
2019-01-31,64.4979,64.9065,63.8445,64.2033,25547436
2019-02-01,64.2041,64.5030,63.5336,63.9412,34118778
2019-02-04,63.9774,64.5356,63.4210,64.0153,11902980
2019-02-05,63.9722,65.5587,63.4254,64.9428,37593825
2019-02-06,64.9773,66.1671,64.6633,65.6142,32504734
2019-02-07,65.6335,66.0327,64.5636,64.9728,33524062
2019-02-08,64.8952,65.4688,64.1525,64.7768,30344573
2019-02-11,64.8133,65.1261,64.3849,64.6458,23587081
2019-02-12,64.6093,66.2516,64.1415,65.9573,38598810
2019-02-13,66.1121,66.3994,65.5262,66.0268,47180254
2019-02-14,66.0920,66.4455,65.1868,65.7514,32089062
2019-02-15,65.6148,65.8853,65.0132,65.5764,21133751
2019-02-18,65.4781,66.1602,64.8584,65.6773,46395916
2019-02-19,65.7019,66.3852,65.3714,66.0661,18905663
2019-02-20,66.0502,66.6642,64.6662,65.2033,33152457
2019-02-21,65.3371,66.7643,64.9819,66.2644,44304494
2019-02-22,66.3450,66.7250,65.8161,66.3106,23697427
2019-02-25,66.3512,67.0320,65.7734,66.4986,39138993
2019-02-26,66.5775,67.5021,65.9963,67.1256,44260507
2019-02-27,67.0730,67.6035,66.1315,66.7844,35739073
2019-02-28,66.8353,67.4119,65.6385,66.2497,33656443
2019-03-01,66.3414,67.3665,65.7050,66.8437,34149943
2019-03-04,66.9192,67.6024,66.5723,67.2407,20251595
2019-03-05,67.3055,67.6055,66.1333,66.7434,46108853
2019-03-06,66.8608,67.8651,66.3307,67.2352,23771214
2019-03-07,67.1626,67.9752,66.7439,67.6222,40136042
2019-03-08,67.4893,68.7866,67.0914,68.2368,15080908
2019-03-11,68.1955,69.0498,67.5326,68.4456,42594823
2019-03-12,68.5284,68.8862,67.4237,67.7999,29147590
2019-03-13,67.7837,68.4010,66.7323,67.1941,42895090
2019-03-14,67.2711,67.7115,66.0202,66.6753,40851212
2019-03-15,66.6996,68.1315,66.4171,67.5407,34402438
2019-03-18,67.6303,68.2911,67.0137,67.6910,41959809
2019-03-19,67.7808,68.3966,65.9315,66.3880,32538100
2019-03-20,66.3303,66.9807,65.4123,65.9215,49709352
2019-03-21,65.7072,66.3313,64.2031,64.8071,26882340
2019-03-22,64.6588,65.0601,63.3676,63.7972,43002678
2019-03-25,63.6389,65.3592,63.3218,65.0170,21483230
2019-03-26,65.0035,65.3189,63.8454,64.4824,17709281
2019-03-27,64.6160,64.9032,63.9770,64.2818,45611440
2019-03-28,64.2795,65.1089,64.0106,64.6182,21526567
2019-03-29,64.5962,65.0301,64.0621,64.4257,35159874
2019-04-01,64.3614,65.4857,63.9176,64.9655,15150560
2019-04-02,64.9857,65.8317,64.7020,65.3521,12396867
2019-04-03,65.3906,65.7094,64.9014,65.4438,28992598
2019-04-04,65.4567,66.6445,64.8588,66.3148,35651929
2019-04-05,66.4831,67.0287,65.0316,65.5150,35769289
2019-04-08,65.5451,66.8213,65.0199,66.4044,42936994
2019-04-09,66.5197,66.9363,65.5719,65.8767,38946006
2019-04-10,65.9086,66.4688,64.6200,64.9071,45337105
2019-04-11,64.9815,65.3764,64.4974,65.0611,23372624
2019-04-12,65.0858,65.5908,64.3858,64.9713,31529334
2019-04-15,65.1270,65.9622,64.8453,65.6316,16140166
2019-04-16,65.8206,66.2159,65.1075,65.4198,39295934
2019-04-17,65.4447,65.9415,63.7935,64.3730,41428504
2019-04-18,64.2193,64.6259,63.9155,64.2856,25304433
2019-04-19,64.2154,64.6878,63.8203,64.3767,12574666
2019-04-22,64.2603,64.7505,62.8245,63.3743,40896532
2019-04-23,63.3028,63.7407,62.8395,63.4599,18321310
2019-04-24,63.3820,63.8694,62.5381,63.0895,22203833
2019-04-25,63.0239,63.7464,62.4756,63.2520,15788810
2019-04-26,63.2573,64.3883,62.7570,63.8562,43079662
2019-04-29,64.0377,64.6964,63.4219,64.2677,47423250
2019-04-30,64.1878,65.1404,63.9017,64.7459,11196692
2019-05-01,64.7978,65.3364,64.4842,65.0617,11171483
2019-05-02,65.0730,65.3930,64.5419,65.0774,36263419
2019-05-03,65.2638,65.7864,63.8907,64.2072,48647364
2019-05-06,64.3225,64.6630,63.0365,63.4893,23693368
2019-05-07,63.6378,63.9427,62.5396,62.9622,17496544
2019-05-08,62.9783,63.3953,61.8245,62.3762,41080915
2019-05-09,62.3804,63.3221,62.1247,62.9710,37954201
2019-05-10,62.9372,63.3393,62.1073,62.3861,23122371
2019-05-13,62.5965,62.9374,61.1271,61.6533,47788966
2019-05-14,61.4600,61.9344,60.3975,60.9091,48380608
2019-05-15,60.9711,61.2502,59.6486,59.9336,13520020
2019-05-16,59.8622,60.3492,59.5598,59.8475,49051249
2019-05-17,59.8243,60.6508,59.4432,60.2542,23837640
2019-05-20,60.3543,60.9109,58.9583,59.3346,13296928
2019-05-21,59.4148,59.7775,58.0925,58.6682,35797148
2019-05-22,58.7681,59.9836,58.2207,59.4094,21158424
2019-05-23,59.4116,60.5980,58.9873,60.0556,33514678
2019-05-24,60.1478,60.6119,59.6962,60.0305,41141170
2019-05-27,59.9797,60.8581,59.6644,60.2605,34372507
2019-05-28,60.2563,60.5618,57.8790,58.4094,43047691
2019-05-29,58.2875,58.7423,57.9690,58.2983,11366526
2019-05-30,58.2263,58.6627,57.2479,57.7929,29538318
2019-05-31,57.7972,58.1885,57.2357,57.5200,15412916
2019-06-03,57.4289,58.3766,57.1394,57.9915,33591163
2019-06-04,57.9822,58.2503,57.4974,57.9939,13779870
2019-06-05,58.1056,58.6384,57.6859,58.0732,45277533
2019-06-06,58.0720,58.5141,57.2963,57.8295,14379046
2019-06-07,57.7189,59.4601,57.3266,59.0993,25008640
2019-06-10,59.1336,60.0864,58.5920,59.5379,42082482
2019-06-11,59.5339,59.8362,59.1284,59.4654,22568034
2019-06-12,59.5089,60.1272,59.1500,59.6312,21920977
2019-06-13,59.6154,59.9386,59.0382,59.3026,36261787
2019-06-14,59.1787,59.8836,58.7289,59.5706,43511703
2019-06-17,59.6334,59.9504,58.8266,59.3263,24275161
2019-06-18,59.3243,59.6713,58.6530,59.1845,47584782
2019-06-19,59.1247,60.0604,58.5474,59.6581,14800676
2019-06-20,59.6233,60.6310,59.1553,60.0785,36117952
2019-06-21,60.0196,60.5322,59.4060,59.7722,18623959
2019-06-24,59.6879,60.1107,58.8507,59.2765,19499579
2019-06-25,59.1240,60.3075,58.7201,60.0539,32812183
2019-06-26,60.0015,61.3616,59.5269,60.9915,47537636
2019-06-27,61.0265,61.5296,60.1376,60.4400,44162600
2019-06-28,60.4950,61.6623,60.1887,61.2746,30249249
2019-07-01,61.3676,61.8527,60.8994,61.2460,34906140
2019-07-02,61.1041,61.4299,60.5470,60.8754,37739706
2019-07-03,60.6442,61.2422,59.5255,59.7838,41239237
2019-07-04,59.7895,60.2978,59.2185,59.9937,20091076
2019-07-05,59.9508,60.9366,59.6932,60.6047,18285265
2019-07-08,60.3758,60.9569,59.4482,59.7707,36391921
2019-07-09,59.7955,60.5885,59.2751,60.1184,43646960
2019-07-10,60.1635,60.8848,59.8584,60.6314,28509750
2019-07-11,60.7358,61.2319,60.1787,60.5943,13231144
2019-07-12,60.6909,60.9623,60.1784,60.4588,15156364
2019-07-15,60.4908,61.0857,59.4887,60.0542,23783059
2019-07-16,60.1903,60.4780,59.8660,60.2129,46780906
2019-07-17,60.2736,60.5904,59.5033,60.0809,37476992
2019-07-18,60.1870,60.6350,59.5882,60.0237,16374217
2019-07-19,59.9908,60.4835,59.5436,59.9273,45060323
2019-07-22,60.0389,60.5568,59.5550,60.0212,35504774
2019-07-23,60.0401,60.4566,59.4572,59.7041,44892631
2019-07-24,59.6670,60.5062,59.3492,60.2338,22456960
2019-07-25,60.2821,60.9341,59.7035,60.6584,11524732
2019-07-26,60.6684,61.2147,60.3586,60.7212,18345669
2019-07-29,60.7574,61.2985,59.9775,60.4393,39989451
2019-07-30,60.5050,60.8656,60.0134,60.4681,33941559
2019-07-31,60.4791,62.0642,60.1405,61.5826,25123713
2019-08-01,61.5399,62.0421,61.2401,61.6478,26203476
2019-08-02,61.7343,62.6901,61.3848,62.0782,49338069
2019-08-05,62.0312,63.2516,61.5114,62.9967,45372467
2019-08-06,63.0339,63.5340,62.0318,62.4516,23144999
2019-08-07,62.5097,63.1731,62.2360,62.8249,15409058
2019-08-08,62.7689,64.0364,62.5055,63.7043,46280109
2019-08-09,63.6357,64.0116,62.7329,62.9899,46603355
2019-08-12,63.1079,63.6293,62.7941,63.3389,26907651
2019-08-13,63.1171,64.5729,62.8479,64.0449,31263222
2019-08-14,64.0155,64.6568,63.6703,64.1361,11630306
2019-08-15,64.1764,64.5299,63.4904,63.8494,12512604
2019-08-16,63.7658,64.9955,63.4943,64.6918,21954310
2019-08-19,64.7882,65.4790,64.1777,65.1465,33328726
2019-08-20,65.1813,65.5781,64.8042,65.2296,39261350
2019-08-21,65.2521,65.7203,64.6215,65.0930,31802863
2019-08-22,64.8769,66.2310,64.2451,65.6658,48217923
2019-08-23,65.7080,66.5012,65.1073,65.9136,11959516
2019-08-26,65.9945,66.5732,65.6787,65.9616,25879265
2019-08-27,65.8518,66.1859,65.2128,65.6766,41536125
2019-08-28,65.7327,66.2671,65.2752,65.6459,41300765
2019-08-29,65.5984,67.0986,65.0367,66.5068,13263199
2019-08-30,66.4377,66.8344,64.8084,65.2462,29143104
2019-09-02,65.2867,66.2294,65.0032,65.6915,37026661
2019-09-03,65.7849,66.9635,65.3894,66.3573,45197771
2019-09-04,66.2712,67.2777,65.7545,66.6273,39516742
2019-09-05,66.6809,68.1052,66.2999,67.6494,11022696
2019-09-06,67.7422,68.0480,66.9947,67.5261,21044921
2019-09-09,67.6252,68.1717,66.4209,66.8896,25120198
2019-09-10,66.8641,67.2404,66.3235,66.8061,21656746
2019-09-11,66.7278,67.3573,66.0629,66.6346,22845797
2019-09-12,66.5655,66.9692,66.0927,66.4505,38356646
2019-09-13,66.4368,67.3184,66.0006,66.8343,44529408
2019-09-16,66.7781,67.1041,65.5690,66.1803,33393731
2019-09-17,66.3646,66.9926,65.2800,65.9303,40880191
2019-09-18,65.7253,66.0445,65.0404,65.3924,34528163
2019-09-19,65.5083,65.9903,65.0736,65.4080,30205326
2019-09-20,65.5294,67.1326,64.9498,66.7662,30312497
2019-09-23,66.8482,67.1822,65.5466,66.1725,24034918
